segment,count,MAE,RMSE,R2,MAPE,Within_10pct
0-10 yrs,110,1.364273012015159,2.0391916674718082,0.3349916774095123,10.56269087587803,64.54545454545455
50+ yrs,1448,1.3102404010457742,1.811575015978684,0.6534281437325022,12.295923342263022,61.87845303867403
10-20 yrs,118,1.2960940924895716,1.8378121582278835,0.4917300843022967,11.579214526981088,65.2542372881356
20-50 yrs,831,1.0824995820588068,1.4011533689570057,0.6688933204760638,9.634476371444883,67.87003610108303
